1,Central 1,522102,PSSB PETALING JAYA,622102,PETALING JAYA,Brh,3S,285,123.38,146.13,134.85,,105.98,176.25,118.37,3691,100.96,93.53,52.02,123.88,89.91,189.74,106.05,79.44,42.20,121.64,4,1,A,A
3,Central 2,221041,,221041,CEKAP PLATINUM SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,907,105.71,132.38,13.38,119.13,149.96,200.00,57.87,75.02,30.96,105.98,13,3,B,B
4,Central 2,221051,,221051,SENTELL JAYA SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1382,105.26,128.20,63.49,92.85,133.21,200.00,33.91,70.06,29.22,99.28,25,4,B,B
5,Central 2,622209,,622209,SABAK BERNAM ,Brh,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,788,109.90,103.34,32.30,127.08,140.63,184.13,49.06,68.68,29.09,97.77,29,5,B,B
6,Central 2,221030,,221030,CHAN AUTO SERVICE CENTRE SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1153,107.16,112.41,31.11,89.80,115.02,200.00,48.47,64.70,30.12,94.82,40,6,B,B
7,Central 2,221050,,221050,REIGN CAR CARE SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1181,100.17,110.28,36.41,106.02,95.87,200.00,53.90,62.67,31.85,94.52,41,7,B,B
8,Central 2,221095,,221095,ALESMO AUTO TECHNICA SDN. BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,840,100.96,104.48,40.73,109.36,105.63,197.02,50.67,62.60,31.18,93.78,46,8,B,B
9,Central 2,221024,,221024,RODA KAYANGAN SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1375,103.15,99.61,42.66,85.54,112.09,200.00,46.53,60.26,30.58,90.84,56,9,B,B
10,Central 2,221085,,221085,KD DYNAMIC AUTO SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1033,100.29,116.00,41.41,93.77,148.06,62.50,49.40,67.66,20.17,87.83,63,10,B,B
11,Central 2,221087,,221087,EDISI BISTARI SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,686,90.74,97.28,23.11,98.55,75.29,200.00,43.28,55.33,28.24,83.56,69,11,B,B
12,Central 2,221046,,221046,UTAMA MOTOR SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1961,93.34,98.53,0.00,73.91,102.95,200.00,42.43,56.37,26.18,82.55,72,12,B,B
13,Central 2,221044,,221044,KEMUNING EXPRESS SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1106,89.70,89.91,43.25,103.70,122.05,85.96,50.70,58.04,22.50,80.55,74,13,B,B
1,East Coast (Zone 1),523401,PSSB KUALA TERENGGANU,623401,KUALA TERENGGANU,Brh,3S,221,122.78,163.66,151.62,,88.03,132.92,102.63,2087,103.93,93.85,13.27,108.49,107.02,195.43,107.33,76.52,42.68,119.20,6,1,A,A
2,East Coast (Zone 1),134062,PSM MOTORS (M) SDN BHD,234066,PSM MOTORS (M) SDN BHD,Dlr,3S,122,107.02,162.72,125.39,,41.94,28.75,0.00,1148,133.80,141.18,29.55,134.75,182.04,195.35,123.03,66.65,42.24,108.89,21,2,A,A
3,East Coast (Zone 1),135015,YAMUD AUTOMOBILE SDN BHD,235052,YAMUD (M) SDN BHD,Dlr,3S,133,104.72,98.52,141.40,,66.67,36.67,116.67,1404,111.96,122.32,15.84,145.30,111.85,197.80,116.73,64.41,42.84,107.24,25,3,A,A
4,East Coast (Zone 1),134059,POPULAR PRESTIGE SDN BHD,234067,POPULAR PRESTIGE SDN BHD,Dlr,3S,172,104.24,143.47,130.14,,76.60,113.96,37.50,1296,102.94,107.61,19.61,78.38,103.85,191.30,105.89,65.17,39.99,105.15,32,6,A,A
5,East Coast (Zone 1),134063,SEPAKAT USAHA DAYA SDN BHD,234059,SEPAKAT USAHA DAYA SDN BHD,Dlr,3S,184,135.29,161.07,126.40,,0.00,0.00,0.00,1432,110.49,99.95,21.05,79.13,114.29,200.00,118.54,57.19,41.61,98.80,46,8,A,C
6,East Coast (Zone 1),135014,P.K OTOMOBIL (M) SDN BHD,235051,PK OTOMOBIL SDN BHD,Dlr,3S,23,20.72,18.92,120.87,,75.47,143.89,33.33,1530,94.62,102.93,15.08,157.63,107.10,200.00,55.08,45.21,32.84,78.06,119,10,C,C
7,East Coast (Zone 1),135140,ABH SALES SDN BHD,235057,ABH SALES SDN BHD ,Dlr,3S,82,79.61,68.30,101.71,,2.78,7.88,0.00,820,103.28,85.00,22.31,69.06,124.06,200.00,29.83,40.17,27.78,67.95,125,11,D,D
8,East Coast (Zone 1),523502,PSSB KOTA BHARU 2,623502,KOTA BHARU 2,Brh,1+2S,130,123.81,150.23,119.91,,72.46,110.71,104.55,1232,106.02,100.91,18.59,106.39,129.91,194.83,57.04,74.19,32.88,107.07,26,4,A,A
9,East Coast (Zone 1),523501,PSSB KOTA BHARU,623501,KOTA BHARU,Brh,1+2S,244,111.93,134.75,119.87,,120.69,150.88,93.48,2694,101.24,92.48,16.02,76.51,105.73,193.75,54.46,73.51,32.37,105.87,30,5,A,A
10,East Coast (Zone 1),135013,NASROM (M) SDN BHD,235093,NASROM (M) SDN BHD,Dlr,1+2S,222,110.45,150.45,118.68,,85.71,115.31,0.00,2137,105.32,101.79,23.87,95.44,91.30,186.80,109.46,65.16,39.01,104.17,35,7,A,A
11,East Coast (Zone 1),135141,HAJOON SDN BHD TANAH MERAH (TM),235059,HAJOON SDN BHD TANAH MERAH,Dlr,1+2S,184,108.88,122.70,108.89,,27.78,17.22,0.00,1322,114.16,112.27,33.80,72.43,162.33,195.24,99.34,55.16,37.53,92.69,66,9,A,A
1,East Coast (Zone 1),134057,PACCAR MOTORS SDN BHD,222222,,Dlr,1S,119,103.48,121.74,125.09,,53.13,65.83,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.26,37.53,88.79,25,1,C,C
2,East Coast (Zone 1),134060,SEBAKTI AUTO (M) SDN BHD,222222,,Dlr,1S,39,28.89,50.72,52.08,,60.53,70.83,14.29,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.96,15.62,44.58,68,2,D,D
1,East Coast (Zone 1),234065,,234065,PACCAR MOTOR SDN BHD (Pasir Puteh),Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,862,103.48,103.55,30.46,102.27,99.40,200.00,115.71,61.63,46.21,107.84,6,1,A,A
2,East Coast (Zone 1),234056,,234056,PACCAR MOTOR SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1268,96.43,106.09,18.50,109.10,85.81,195.65,119.34,60.36,45.77,106.13,8,2,A,B
3,East Coast (Zone 1),234060,,234060,PRO IBAI AUTO SERVICES SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1172,104.64,100.41,21.94,111.46,128.21,189.47,38.37,64.50,26.12,90.63,57,3,B,B
1,East Coast (Zone 2),134061,USAHA MAJU AUTO SDN BHD,234063,USAHA MAJU AUTO SDN BHD,Dlr,3S,134,100.75,104.69,137.48,,121.43,117.22,0.00,1607,103.28,102.03,26.60,74.41,119.23,187.40,114.81,61.85,42.14,103.99,36,2,A,A
2,East Coast (Zone 2),134149,AGENDA CENDANA SDN BHD,234058,AGENDA CENDANA SDN BHD,Dlr,3S,168,100.60,106.11,142.85,,90.00,107.08,0.00,2425,96.73,93.87,28.74,84.13,136.76,198.62,111.32,59.04,43.07,102.11,38,3,A,A
3,East Coast (Zone 2),124172,TERAS SARI AUTO SDN BHD,224061,TERAS SARI AUTO SDN BHD,Dlr,3S,122,106.09,141.44,109.39,,73.53,50.28,0.00,1341,104.28,110.09,32.15,85.51,115.34,197.85,121.26,59.29,40.33,99.62,44,4,A,A
4,East Coast (Zone 2),124027,G-MART HOLDINGS SDN BHD (JERANTUT),224058,G-MART HOLDINGS SDN BHD (JERANTUT),Dlr,3S,152,116.03,173.75,131.80,,81.82,66.11,0.00,1300,106.21,100.62,22.15,70.11,94.04,200.00,53.19,64.05,34.32,98.38,48,6,A,A
5,East Coast (Zone 2),124175,HLS MOTOR SDN BHD,224093,HLS MOTOR SDN BHD,Dlr,3S,127,105.83,88.82,108.40,,68.29,77.78,0.00,1007,101.82,94.26,26.21,65.52,106.32,200.00,41.43,53.80,30.23,84.03,83,8,A,C
6,East Coast (Zone 2),124026,MARATHON MOTOR SDN BHD,224059,MARATHON MOTOR SDN BHD,Dlr,3S,100,111.11,105.03,60.47,,53.13,129.58,0.00,1011,100.30,86.73,22.28,107.02,121.92,200.00,51.34,59.86,25.37,85.23,93,9,B,B
7,East Coast (Zone 2),124176,HAJOON SDN BHD BERA (HBE),224095,HAJOON SDN BHD BERA,Dlr,3S,98,107.69,102.43,118.11,,41.94,25.83,0.00,858,129.41,93.65,19.22,32.06,97.00,85.00,48.69,52.45,25.90,78.36,107,10,B,B
8,East Coast (Zone 2),124025,KM OTOMOBIL SDN BHD,224057,KM OTOMOBIL SDN BHD,Dlr,1+2S,156,105.41,121.46,144.09,,79.17,51.04,185.71,1743,109.83,100.23,28.71,80.20,110.40,200.00,57.49,69.81,36.70,106.51,28,1,A,A
9,East Coast (Zone 2),522401,PSSB KUANTAN,622401,KUANTAN,Brh,1+2S,127,110.44,93.61,125.40,,81.43,122.62,58.33,2279,107.91,108.33,42.37,113.98,102.86,197.71,52.15,65.13,34.35,99.49,45,5,A,A
10,East Coast (Zone 2),124128,L S MOTOR SDN BHD,224092,L.S. MOTOR SDN BHD,Dlr,1+2S,96,106.67,126.48,132.02,,46.88,49.17,0.00,1138,103.17,100.05,22.69,79.27,100.78,196.97,110.86,54.96,41.29,96.24,56,7,A,A
11,East Coast (Zone 2),124093,ECONOMY MOTORS SDN BHD,224073,ECONOMY MOTORS SDN. BHD,Dlr,1+2S,119,106.25,116.15,54.73,,15.79,18.48,0.00,810,103.45,98.78,26.42,49.86,86.26,194.60,51.80,48.45,24.65,73.10,122,11,D,D
1,East Coast (Zone 2),124119,KEMBARA AUTO SDN BHD,222222,,Dlr,1S,125,104.17,138.54,109.20,,3.23,18.33,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.53,32.76,76.29,50,1,D,D
1,East Coast (Zone 2),224074,,224074,G-MARTS HOLDINGS SDN BHD - JENGKA,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,890,120.43,129.79,24.14,158.29,145.24,131.25,61.05,80.15,27.08,107.23,12,1,B,B
2,East Coast (Zone 2),622402,,622402,KUANTAN 2,Brh,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,2241,106.66,100.35,38.06,85.75,112.11,190.70,51.06,61.09,30.55,91.64,55,2,B,B
1,East Malaysia,152091,VENDORIA SERVICE & PART CENTRE SDN BHD,252093,VENDORIA SERVICE  & PARTS CENTRE SDN.BHD,Dlr,3S,124,134.78,192.76,166.30,,212.90,70.30,0.00,1825,113.35,119.06,23.03,74.28,124.77,135.65,48.24,79.80,34.61,114.41,13,2,A,A
2,East Malaysia,525201,PSSB KUCHING,625201,KUCHING,Brh,3S,157,103.29,118.06,53.55,,113.04,151.67,0.00,2752,109.69,112.86,24.86,123.10,131.44,200.00,118.66,68.34,32.90,101.24,41,5,A,C
3,East Malaysia,152039,GAMMA AUTOMOBILE SDN BHD,252065,GAMMA AUTOMOBILE SDN BHD,Dlr,3S,346,111.61,104.12,124.62,,86.60,232.50,0.00,2170,114.51,113.30,42.35,49.94,84.62,187.50,45.22,68.34,32.87,101.22,42,6,A,A
4,East Malaysia,152090,MD WORLDS SDN BHD,252099,MD WORLDS SDN.BHD,Dlr,3S,213,109.79,126.04,107.32,,163.93,113.28,0.00,1275,101.43,106.47,39.09,69.59,107.66,200.00,47.89,66.99,31.57,98.55,47,7,A,A
5,East Malaysia,152041,NGU CHUNG BENG & SONS CORPORATION SDN BHD,252067,NGU CHUNG BENG & SONS SDN BHD,Dlr,3S,490,124.05,116.63,57.42,,233.86,710.94,0.00,3125,107.68,103.22,35.91,71.32,124.99,197.14,44.94,112.64,24.77,137.42,85,10,B,B
6,East Malaysia,150145,AERODRIVE SDN BHD,252075,AERODRIVE SDN BHD,Dlr,3S,105,101.94,119.82,47.54,,160.00,231.25,0.00,1193,107.96,107.93,0.00,85.72,98.75,194.81,106.02,73.90,29.04,102.94,86,11,B,B
7,East Malaysia,121083,DMM SALES SDN BHD(KUCHING),252085,DMM SALES SDN BHD (KUCHING),Dlr,3S,121,106.14,84.64,127.65,,92.86,90.67,0.00,924,94.19,91.58,32.63,84.46,106.10,80.00,50.39,55.39,27.72,83.12,99,13,B,A
8,East Malaysia,525202,PSSB KUCHING 2,625202,KUCHING 2 ,Brh,1+2S,143,116.26,129.76,124.80,,154.24,125.00,0.00,2531,113.19,115.81,12.96,149.03,129.55,198.99,134.96,73.45,42.95,116.40,9,1,A,A
9,East Malaysia,152040,KONG TECK MOTORS S/B,252069,KONG TECK MOTOR SDN BHD,Dlr,1+2S,223,106.19,101.62,112.92,,186.96,292.19,0.00,2103,112.04,99.23,42.08,89.48,96.85,197.26,49.04,78.70,32.41,111.11,16,3,A,A
10,East Malaysia,525101,PSSB KOTA KINABALU,625101,KOTA KINABALU,Brh,1+2S,161,113.38,151.05,132.28,,118.57,124.02,0.00,2537,105.66,108.62,36.67,117.03,117.22,191.77,54.75,70.11,34.91,105.02,33,4,A,A
11,East Malaysia,525102,PSSB KOTA KINABALU 2,625102,KOTA KINABALU 2,Brh,1+2S,122,102.52,105.23,123.19,,101.72,127.71,0.00,2409,107.88,116.59,24.46,109.46,104.48,186.87,46.72,63.27,31.91,95.18,57,8,A,A
12,East Malaysia,121081,DMM SALES SDN BHD(KK),251070,DMM SALES SDN BHD (KOTA KINABALU),Dlr,1+2S,291,122.27,97.08,121.44,,71.43,83.13,0.00,1876,96.70,98.88,26.36,76.33,85.18,190.32,53.43,56.44,32.80,89.24,76,9,A,A
13,East Malaysia,151038,POSH AUTO SDN BHD,251060,POSH AUTO SDN BHD,Dlr,1+2S,213,110.36,139.90,42.96,,66.67,25.00,0.00,1782,117.70,95.29,30.81,101.57,107.46,200.00,55.55,59.14,24.18,83.32,98,12,B,B
14,East Malaysia,151042,HAJOON SDN BHD KOTA KINABALU (KK),251085,HAJOON SDN BHD KOTA KINABALU,Dlr,1+2S,231,111.06,146.57,57.24,,50.00,13.44,0.00,1782,110.55,124.94,37.52,72.85,118.32,200.00,44.64,57.50,24.95,82.45,100,14,B,B
15,East Malaysia,151158,BAYANGAN KEMBARA SDN BHD,251080,BAYANGAN KEMBARA SDN BHD,Dlr,1+2S,133,83.65,90.61,57.00,,0.00,0.00,0.00,1734,116.38,122.52,28.23,117.50,89.39,78.43,32.29,45.54,16.54,62.08,127,15,D,D
16,East Malaysia,151040,BORNEO & PENINSULAR AUTO SDN BHD,251079,BORNEO & PENINSULAR AUTO SDN BHD,Dlr,1+2S,90,82.57,82.81,53.53,,0.00,0.00,0.00,830,114.17,121.01,33.70,91.96,132.60,82.69,35.55,44.88,17.02,61.90,128,16,D,D
1,East Malaysia,150155,OTOSTABIL SDN BHD,222222,,Dlr,1S,204,109.68,126.63,164.39,,210.00,211.72,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.04,49.32,134.36,1,1,A,A
2,East Malaysia,150156,VENDORIA SDN BHD,222222,,Dlr,1S,188,108.67,157.40,155.68,,156.10,81.04,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.76,46.70,116.46,9,2,A,A
3,East Malaysia,150140,HRH AUTOMOBILE SDN BHD,222222,,Dlr,1S,213,108.12,136.80,154.13,,91.30,123.17,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.38,46.24,110.61,11,3,A,A
4,East Malaysia,525103,PSSB KENINGAU,666666,,Brh,1S,124,106.90,154.89,136.33,,100.00,101.49,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.29,40.90,106.19,12,4,A,C
5,East Malaysia,151153,PROEDAR AUTO (M) SDN BHD,222222,,Dlr,1S,114,106.54,118.78,121.84,,38.89,31.94,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.44,36.55,82.99,29,5,C,D
6,East Malaysia,151044,HAJOON SDN BHD PUTATAN (PTN),222222,,Dlr,1S,200,137.93,181.84,57.68,,36.36,11.17,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.41,17.30,76.72,49,6,D,D
7,East Malaysia,151043,HAJOON SDN BHD SANDAKAN (SDK),222222,,Dlr,1S,200,118.34,151.79,62.07,,9.09,5.31,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.61,18.62,66.24,56,7,D,D
8,East Malaysia,150164,ERAZOOM SDN BHD (127488-P),222222,,Dlr,1S,98,83.76,91.91,47.92,,43.33,134.17,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.10,14.37,63.47,59,8,D,D
s,East Malaysia,252089,,252089,NGU CHUNG BENG & SONS SDN BHD (SARIKEI),Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,612,100.00,122.12,40.00,167.18,164.07,200.00,107.14,77.12,44.91,122.03,1,1,A,B
2,East Malaysia,252071,,252071,SRI TING AUTO SERVICES SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,966,126.28,149.96,29.22,149.53,178.66,190.70,48.34,88.26,29.19,117.45,9,2,B,B
3,East Malaysia,251083,,251083,PAMPANG SERVICE CENTRE,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1189,111.54,135.22,13.25,132.92,91.28,200.00,57.85,72.71,30.94,103.65,17,3,B,B
4,East Malaysia,252101,,252101,MD WORLD SDN BHD (SERIAN),Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,577,125.16,132.87,34.39,143.66,129.52,80.00,55.29,79.00,22.42,101.42,22,4,B,B
5,East Malaysia,251066,,251066,MARCHLEAD SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,885,110.90,118.63,30.45,136.63,99.54,192.98,49.24,69.69,29.69,99.38,24,5,B,B
6,East Malaysia,252077,,252077,HRH SERVICES SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1384,111.08,116.33,26.65,125.68,120.73,196.23,42.86,70.09,28.12,98.21,28,6,B,B
7,East Malaysia,252076,,252076,OTOSTABIL SERVICES SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1662,96.97,117.98,29.14,100.30,97.56,73.08,105.72,63.58,33.55,97.13,32,7,B,B
8,East Malaysia,252081,,252081,MEGA TRADEWAY SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,601,101.18,99.87,33.53,86.51,108.47,183.33,52.30,59.73,29.90,89.63,58,8,B,B
9,East Malaysia,252084,,252084,ERAZOOM PARTS & SERVICE CENTER SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1070,108.19,103.00,14.72,70.65,106.96,196.36,51.10,60.18,29.15,89.33,59,9,B,B
10,East Malaysia,251072,,251072,GENTING AUTO SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1531,103.80,106.05,27.43,92.29,121.84,194.96,32.87,63.41,25.68,89.09,60,10,B,B
11,East Malaysia,252092,,252092,SWIFT BILLION SDN.BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,427,104.91,120.07,0.00,117.96,101.37,134.48,34.62,67.44,19.07,86.51,67,11,B,B
12,East Malaysia,251073,,251073,PERFECT CARE CENTRE SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1061,104.12,114.00,28.49,85.43,95.50,132.14,46.68,62.39,24.05,86.44,68,12,B,B
13,East Malaysia,252096,,252096,GAMMA AUTOMOBILE SDN BHD (SRI AMAN),Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,819,100.49,119.67,20.93,72.71,103.61,85.71,49.55,62.68,20.42,83.10,71,13,B,B
14,East Malaysia,252080,,252080,SINAR MAHAJAYA SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,615,103.71,117.10,37.32,54.48,135.11,43.75,46.69,63.83,17.69,81.53,73,14,B,B
15,East Malaysia,252091,,252091,KAPIT MOTOR SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,294,101.03,97.85,21.52,52.21,96.10,85.71,53.58,55.02,21.44,76.46,75,15,B,B
16,East Malaysia,625104,,625104,LABUAN,Brh,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,,133.80,125.78,0.00,0.00,0.00,0.00,0.00,54.27,0.00,54.27,79,16,D,D
1,Northern,523303,PSSB JURU,623303,JURU,Brh,3S,229,119.90,158.86,136.70,,113.16,171.25,130.00,2403,109.23,102.32,24.88,142.76,96.13,196.34,130.39,83.30,44.33,127.63,2,1,A,A
2,Northern,132012,TRIUMPH POINT (M) SDN BHD,232025,TRIUMPH POINT (M) SDN BHD,Dlr,3S,276,100.73,137.21,140.06,,62.65,79.84,0.00,1508,169.63,182.71,40.90,108.64,168.12,200.00,115.14,72.72,43.91,116.63,8,3,A,A
3,Northern,523602,PSSB TAIPING,623602,TAIPING,Brh,3S,195,103.18,126.17,151.48,,91.84,127.92,90.00,1857,106.18,103.50,27.58,106.36,115.57,195.56,96.46,70.23,42.09,112.32,15,4,A,A
4,Northern,132008,EDARAN SG. KOROK SDN BHD,232003,EDARAN SG. KOROK SDN BHD,Dlr,3S,165,123.13,126.73,160.82,,90.00,130.42,142.86,1213,100.17,90.53,22.38,58.51,96.59,190.48,53.30,72.98,37.40,110.38,17,5,A,A
5,Northern,523603,PSSB IPOH 2,623603,IPOH 2,Brh,3S,127,104.10,162.15,145.01,,90.11,123.68,65.38,2321,109.02,106.35,34.84,109.99,103.68,198.07,50.59,72.06,36.19,108.25,22,6,A,A
6,Northern,133021,AUTOBINEE SDN BHD,233022,AUTOBINEE SDN BHD (GELUGOR),Dlr,3S,133,100.76,73.38,118.89,,74.36,256.39,0.00,950,136.89,126.84,47.46,49.88,115.58,190.48,45.56,69.05,32.64,101.68,39,10,A,B
7,Northern,133023,SARINANI MOTORS SDN BHD,233008,SARINANI MOTORS SDN BHD,Dlr,3S,196,105.38,114.84,123.96,,112.96,67.03,0.00,1785,123.96,99.98,37.43,78.85,102.84,200.00,57.39,61.86,34.68,96.54,55,11,A,A
8,Northern,121076,DMM SALES SDN BHD(BUTTERWRTH),233010,DMM SALES SDN BHD (BUTTERWORTH),Dlr,3S,210,105.53,82.69,147.48,,123.21,138.91,0.00,1089,94.37,97.05,34.76,59.52,89.61,195.56,44.96,59.09,35.67,94.75,59,12,A,A
