1,Central 1,522102,PSSB PETALING JAYA,622102,PETALING JAYA,Brh,3S,285,123.38,146.13,134.85,,105.98,176.25,118.37,3691,100.96,93.53,52.02,123.88,89.91,189.74,106.05,79.44,42.20,121.64,4,1,A,A
9,Northern,132011,MBM DISTRIBUTORS SDN BHD,232002,MBM DISTRIBUTORS SDN BHD,Dlr,3S,142,105.97,113.67,144.50,,57.78,45.11,0.00,1268,106.20,99.18,30.58,63.79,102.85,186.11,56.78,53.99,36.03,90.03,69,14,A,A
10,Northern,136211,HAJOON SDN BHD KUALA KANGSAR (KKSR),236030,HAJOON SDN BHD KUALA KANGSAR,Dlr,3S,144,100.70,120.01,137.46,,38.30,17.92,0.00,1343,111.45,103.46,38.34,66.90,109.38,195.79,52.17,52.03,35.52,87.55,79,16,A,C
11,Northern,133160,PERSADA TEKNIK SDN BHD,233020,PERSADA TEKNIK SDN BHD,Dlr,3S,240,109.59,128.55,110.63,,31.58,38.13,0.00,1321,107.31,106.18,23.04,71.29,107.22,196.83,56.70,54.51,32.04,86.56,81,17,A,B
12,Northern,121077,DMM SALES SDN BHD(IPOH),236016,DMM SALES SDN BHD (IPOH),Dlr,3S,130,80.75,93.66,117.20,,97.96,79.64,0.00,1161,94.16,85.83,37.14,87.95,72.63,200.00,44.95,51.42,32.31,83.74,84,18,A,D
13,Northern,136212,NCC AUTOMOBILE SDN BHD ,236024,NCC AUTOMOBILE SDN BHD ,Dlr,3S,141,102.92,142.86,47.55,,57.14,91.39,0.00,1285,105.41,111.83,34.46,100.24,123.97,195.51,53.49,61.59,24.45,86.04,91,21,B,B
14,Northern,131035,LAYTAC AUTO SND BHD,231001,LAYTAC AUTO SDN BHD,Dlr,3S,122,100.83,103.98,51.72,,94.74,126.06,0.00,1790,109.08,103.95,34.70,87.73,99.59,196.58,44.86,61.24,23.97,85.22,94,22,B,B
15,Northern,136031,HIGHSTAGE MARKETING(M) SDN BHD,236015,HIGHSTAGE MARKETING (M) SDN BHD,Dlr,3S,116,103.57,87.07,108.83,,50.00,130.61,0.00,1327,103.75,100.63,45.52,105.25,130.99,27.27,47.51,58.13,22.97,81.10,105,23,B,B
16,Northern,136034,SRI MANJUNG AUTO SDN BHD,236014,SRI MANJUNG AUTO SDN BHD,Dlr,3S,160,92.49,84.96,45.61,,71.88,80.28,0.00,1613,103.27,101.10,38.11,87.35,93.14,195.96,35.65,52.77,22.24,75.02,111,24,B,D
17,Northern,132165,BERINGIN AUTOMOBIL SDN BHD,232014,BERINGIN AUTOMOBILE,Dlr,3S,179,100.00,121.58,156.96,,6.06,18.06,0.00,1407,108.48,100.18,33.36,56.37,110.48,194.00,55.93,49.20,38.02,87.22,114,25,C,C
18,Northern,136213,KIAM FATT MOTOR SDN BHD (SERI ISKANDAR),236026,KIAM FATT MOTOR SDN BHD (Sri Iskandar),Dlr,3S,96,77.42,43.91,134.34,,37.50,45.83,0.00,1167,105.80,106.18,24.83,114.14,97.36,192.86,46.19,43.84,33.54,77.39,120,26,C,C
19,Northern,133020,AUTO WANGI SDN BHD,233006,AUTO WANGI SDN BHD,Dlr,3S,128,101.59,88.80,56.62,,0.00,1.67,33.33,1488,103.33,93.22,29.43,57.38,112.38,197.98,53.51,46.12,25.43,71.55,124,28,D,D
20,Northern,523601,PSSB IPOH,623601,IPOH,Brh,1+2S,154,118.46,176.15,156.77,,101.15,130.87,107.41,2111,110.99,100.32,31.29,167.72,124.29,198.52,51.22,81.82,37.54,119.36,5,2,A,A
21,Northern,523302,PSSB PRAI,623301,PRAI,Brh,1+2S,133,133.00,115.92,129.51,,105.71,122.84,128.57,2058,102.24,93.07,33.98,85.01,80.79,189.06,56.86,73.51,34.54,108.05,23,7,A,A
22,Northern,523203,PSSB SG. PETANI,623203,SG PETANI,Brh,1+2S,190,104.97,140.90,140.74,,86.75,110.14,118.42,2755,104.32,101.38,39.63,112.15,111.35,186.47,53.76,72.00,35.70,107.70,24,8,A,A
23,Northern,523301,PSSB PENANG,623302,PENANG,Brh,1+2S,143,114.40,126.38,125.59,,89.61,134.07,111.54,2194,101.48,97.42,34.37,96.54,92.30,196.20,48.60,71.48,33.44,104.92,34,9,A,A
24,Northern,132010,JOHAN BEST SDN BHD,232004,JOHAN BEST SDN BHD,Dlr,1+2S,202,103.06,123.95,124.85,,75.51,104.38,0.00,1438,107.23,99.82,32.12,71.70,102.03,200.00,48.91,60.01,33.47,93.48,61,13,A,A
25,Northern,136032,KIAM FATT MOTOR SDN BHD,236011,KIAM FATT MOTOR SDN BHD,Dlr,1+2S,192,102.67,28.59,142.66,,91.30,129.38,0.00,1712,107.13,106.61,28.95,94.79,96.47,200.00,51.46,54.09,35.80,89.89,70,15,A,A
26,Northern,523201,PSSB ALOR SETAR,623201,ALOR SETAR,Brh,1+2S,126,122.33,125.94,149.52,,79.41,107.23,100.00,2167,99.91,94.49,37.39,118.45,95.70,57.86,53.66,69.83,29.89,99.72,89,19,B,A
27,Northern,136029,ABI MOTORS SDN BHD,236012,ABI MOTORS SDN BHD,Dlr,1+2S,186,100.00,126.31,60.45,,89.58,97.71,0.00,1088,114.65,104.91,27.65,73.59,112.91,200.00,48.53,61.86,25.30,87.17,90,20,B,B
28,Northern,523204,PSSB LANGKAWI (E7),623202,"SS QSS, LANGKAWI",Brh,1+2S,25,100.00,107.71,27.64,,0.00,140.00,0.00,474,105.10,101.75,22.37,0.00,0.00,182.46,64.28,49.57,22.01,71.59,123,27,D,D
1,Northern,133022,DUARIA SDN BHD,222222,,Dlr,1S,134,103.08,94.73,122.59,,153.33,396.39,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.63,36.78,129.41,2,1,A,A
2,Northern,523101,PSSB JITRA,666666,,Brh,1S,117,117.00,123.17,135.34,,89.23,104.46,180.95,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.49,40.60,128.09,3,2,A,C
3,Northern,132157,WANRICH GLORY SDN BHD,222222,,Dlr,1S,151,102.72,136.93,124.59,,125.00,326.67,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.17,37.38,125.54,5,3,A,A
4,Northern,136152,OTOMOBIL MALIM JAYA SDN BHD,222222,,Dlr,1S,136,100.74,136.19,152.72,,53.13,68.33,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.98,45.82,98.79,17,4,C,C
5,Northern,132009,EVERTHREE (M) SDN BHD,222222,,Dlr,1S,150,106.38,150.42,131.49,,48.89,70.56,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.94,39.45,95.39,20,5,C,C
6,Northern,136030,DUGA SAGA SDN BHD,222222,,Dlr,1S,121,104.31,109.64,124.11,,15.63,42.67,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.38,37.23,80.61,31,6,C,C
7,Northern,133118,MAZRA SDN BHD,222222,,Dlr,1S,112,104.67,124.84,129.12,,0.00,13.33,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.86,38.74,79.59,34,7,C,C
8,Northern,136033,LIM TAI MING & SONS SDN BHD,222222,,Dlr,1S,115,100.00,105.17,127.24,,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.72,38.17,73.90,39,8,C,C
9,Northern,136150,EZY REMARKS SDN BHD,222222,,Dlr,1S,137,102.24,143.39,107.85,,42.86,92.50,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.76,32.36,88.11,43,9,D,D
1,Northern,233015,,233015,NT AUTO SERVICE,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1751,103.92,100.44,40.26,295.50,100.18,197.80,43.81,78.42,29.56,107.98,11,1,B,B
2,Northern,236028,,236028,N.T AUTO SERVICE SDN BHD (BAGAN SERAI),Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1033,106.94,121.69,39.15,179.24,127.02,196.43,46.13,76.02,29.92,105.94,14,2,B,B
3,Northern,233023,,233023,SARINANI MOTORS SDN BHD (BATU KAWAN),Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,647,147.05,141.32,58.24,68.69,151.00,73.33,59.16,80.16,24.72,104.88,15,3,B,B
4,Northern,233007,,233007,AUTOBINEE SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1754,140.32,135.61,23.91,76.84,115.24,197.56,43.73,75.09,28.21,103.30,18,4,B,B
5,Northern,236023,,236023,OPERASI KEMBARA SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1502,108.92,121.94,33.04,117.67,145.96,186.05,47.52,72.60,28.93,101.53,21,5,B,B
6,Northern,623204,,623204,KULIM ,Brh,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,2073,104.70,110.53,29.82,129.24,124.88,190.11,53.75,68.24,30.50,98.74,26,6,B,B
7,Northern,232023,,232023,JOHAN BEST SDN BHD (Baling),Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,853,106.49,114.86,21.40,91.94,155.67,183.33,51.42,69.02,28.72,97.74,31,7,B,B
8,Northern,232010,,232010,MASHUR BISTARI SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1964,96.89,102.23,42.27,133.97,116.54,200.00,53.88,64.52,32.31,96.83,33,8,B,B
9,Northern,233016,,233016,KEJURUTERAAN ANGGERIK HARUM,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1572,103.22,100.75,40.53,127.79,136.88,195.56,36.97,66.58,27.76,94.34,42,9,B,B
10,Northern,233051,,233051,KELANA AGRESIF AUTOMART SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1321,100.84,102.73,37.83,112.55,117.45,200.00,48.66,63.51,30.70,94.21,43,10,B,B
11,Northern,224096,,224096,NCC AUTOMOBILE SDN BHD (CAMERON HIGHLAND),Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,250,100.81,129.49,20.75,170.53,101.43,70.00,26.04,73.70,13.51,87.21,65,11,B,B
1,Southern,524102,PSSB MUAR,624102,MUAR,Brh,3S,160,119.40,296.24,158.28,,131.71,152.08,142.86,1835,105.70,100.00,33.81,95.31,104.78,182.22,51.59,95.63,37.05,132.68,1,1,A,A
2,Southern,524201,PSSB MELAKA,624201,MELAKA,Brh,3S,156,109.86,268.89,117.90,,113.43,112.85,100.00,1966,103.42,94.39,38.99,85.21,124.72,193.44,43.09,85.04,31.92,116.97,7,2,A,A
3,Southern,524103,PSSB (JB2) - TAMAN PUTERA,624103,JOHOR BHARU 2,Brh,3S,269,107.17,181.18,133.66,,109.23,150.83,124.53,2801,106.87,105.65,34.27,103.65,102.28,192.31,56.45,80.61,35.18,115.80,10,3,A,A
4,Southern,522302,PSSB SENAWANG,622301,SEREMBAN,Brh,3S,124,116.98,136.97,163.46,,132.73,132.89,72.73,3061,108.55,100.63,41.68,131.96,118.87,195.63,58.15,76.09,39.61,115.69,11,4,A,A
5,Southern,121129,DMM SALES SDN BHD(SEREMBAN 2),223051,DMM SALES SDN BHD (SEREMBAN),Dlr,3S,134,107.20,141.33,172.78,,97.78,106.94,0.00,1526,100.26,106.35,38.67,70.19,130.59,198.04,49.11,64.04,39.61,103.65,37,9,A,A
6,Southern,121080,DMM SALES SDN BHD(MELAKA),242042,DMM SALES SDN BHD (MELAKA),Dlr,3S,162,110.96,167.87,157.14,,91.67,57.71,0.00,1323,101.69,93.04,39.86,74.52,125.85,188.10,44.80,63.26,36.71,99.96,43,10,A,A
7,Southern,142020,GT PREMIUM SDN BHD,242052,GT PREMIUM AUTO SDN. BHD.,Dlr,3S,103,110.75,141.33,118.19,,54.55,93.33,0.00,1354,105.12,98.49,30.22,107.07,141.46,194.52,49.87,62.73,32.39,95.12,58,12,A,A
8,Southern,142022,KULAI SPEED AUTO SERVICES SDN. BHD.,241044,KULAI SPEED AUTO SDN BHD,Dlr,3S,128,103.23,115.44,131.17,,91.67,67.22,0.00,1069,110.55,91.87,21.45,51.92,134.59,83.56,107.70,58.42,34.77,93.20,63,13,A,A
9,Southern,121161,DMM SALES SDN BHD(BATU PAHAT),241071,DMM SALES SDN BHD (BATU PAHAT),Dlr,3S,99,103.13,128.53,125.81,,80.65,69.58,0.00,831,89.94,100.61,30.94,67.54,112.75,191.49,50.63,56.52,33.29,89.82,71,14,A,B
10,Southern,121079,DMM SALES SDN BHD(JB),241049,DMM SALES SDN BHD (JOHOR BAHRU),Dlr,3S,113,74.34,117.09,133.42,,67.39,75.56,0.00,1193,98.19,100.13,48.43,107.04,143.73,196.33,48.79,54.54,35.17,89.71,73,15,A,A
11,Southern,142021,HOON TIAN SDN BHD,241048,HOON TIAN MOTOR SDN BHD,Dlr,3S,136,101.49,129.59,49.80,,57.14,51.67,0.00,1397,110.17,111.26,45.15,82.67,160.59,186.84,53.36,58.75,24.82,83.56,96,17,B,B
12,Southern,142019,G-MART HOLDINGS SDN BHD (PASIR GUDANG),241053,G-MART HOLDINGS SDN BHD (PASIR GUDANG),Dlr,3S,118,105.36,116.32,48.59,,71.43,51.67,0.00,1363,118.63,102.76,52.65,109.36,136.60,195.12,37.57,59.79,23.56,83.36,97,18,B,B
13,Southern,141170,FABULOUS AUTO SDN BHD,241116,FABULOUS AUTO SDN BHD,Dlr,3S,174,100.00,122.33,47.42,,48.28,47.50,0.00,683,105.08,105.80,51.50,94.39,74.61,84.21,128.47,53.74,28.67,82.42,101,19,B,D
14,Southern,141111,EDARAN OTOMOBIL KASAWARI S/B,241109,EDARAN OTOMOBIL KASAWARI SDN BHD,Dlr,3S,119,86.23,91.51,113.06,,52.94,76.11,0.00,1232,116.78,119.26,32.46,94.70,141.84,79.75,54.06,55.27,26.36,81.63,103,20,B,B
15,Southern,141159,AVANSTAR RESOURCES SDN BHD,241110,AVANSTAR RESOURCES SDN BHD,Dlr,3S,336,101.82,104.98,55.32,,36.73,86.56,0.00,1991,115.82,115.28,41.27,81.61,118.80,188.65,46.84,56.80,24.59,81.39,104,21,B,B
16,Southern,142023,AUTOPATH SDN BHD,241054,AUTOPATH SDN BHD,Dlr,3S,110,103.77,90.63,63.35,,62.50,37.08,0.00,939,105.51,103.85,41.87,90.58,107.31,189.87,49.91,52.32,26.04,78.36,106,22,B,B
17,Southern,142026,RODA JUARA AUTOMOBILE SDN BHD (BUKIT GAMBIR),242051,RODA JUARA AUTOMOBILE (BKT GAMBIR),Dlr,3S,51,113.33,164.36,0.00,,0.00,0.00,0.00,859,117.67,116.01,31.87,107.85,158.04,200.00,61.78,58.47,19.74,78.21,108,23,B,B
18,Southern,142024,HUNG TIAN ENTERPRISE SDN BHD,241047,HUNG TIAN MOTOR SDN BHD,Dlr,3S,115,96.64,111.52,61.96,,21.43,23.33,0.00,1355,119.17,111.09,42.65,76.10,131.27,200.00,44.62,52.19,25.80,77.98,109,24,B,D
19,Southern,141095,CONSOMAC SDN BHD,241115,CONSOMAC SDN BHD,Dlr,3S,138,86.25,88.52,52.91,,86.67,109.17,0.00,1183,104.88,119.20,50.25,56.03,113.93,84.82,48.10,55.60,19.46,75.07,110,25,B,B
20,Southern,141008,HARAPAN TERANG MOTOR SDN BHD,241072,HARAPAN TERANG MOTOR SDN BHD,Dlr,3S,112,105.66,134.67,59.01,,5.88,8.75,0.00,1002,107.63,101.82,22.01,69.40,116.15,80.00,47.17,51.15,18.36,69.51,112,26,B,D
21,Southern,141098,TEXAJAYA SDN BHD,241114,TEXAJAYA SDN BHD,Dlr,3S,156,90.70,110.91,127.34,,30.61,20.21,0.00,989,109.04,105.33,56.10,63.55,102.70,200.00,53.23,48.91,35.57,84.47,115,27,C,A
22,Southern,524106,PSSB JOHOR BHARU 3,624106,JOHOR BHARU 3,Brh,1+2S,131,111.97,150.29,129.71,,81.25,121.09,92.00,1716,106.39,108.00,38.89,162.17,121.48,194.84,53.62,74.90,34.73,109.63,18,5,A,A
23,Southern,524107,PSSB KULAI (JB4),624107,JOHOR BHARU 4,Brh,1+2S,153,113.33,142.89,130.21,,115.71,112.93,117.86,1643,103.66,106.52,37.61,118.89,115.10,194.74,46.51,75.73,33.85,109.58,19,6,A,A
24,Southern,524101,PSSB (JB1) -  JALAN PETALING,624101,JOHOR BHARU 1,Brh,1+2S,239,104.37,132.52,148.59,,119.09,126.67,110.42,2491,101.76,97.06,46.28,120.33,90.18,191.45,46.67,72.86,36.40,109.26,20,7,A,A
25,Southern,524105,PSSB KLUANG,624105,KLUANG,Brh,1+2S,124,124.00,140.95,93.72,,114.93,92.04,114.29,1655,107.33,97.05,55.71,117.19,107.42,200.00,50.93,75.15,31.14,106.30,29,8,A,A
26,Southern,123019,SETIA NAMUS AUTOMOBIL SDN BHD,223040,SETIA NAMUS AUTOMOBILE SDN BHD,Dlr,1+2S,155,100.00,140.88,133.87,,81.58,104.17,0.00,1689,108.76,105.73,39.19,95.59,109.38,191.30,48.43,63.05,34.43,97.48,52,11,A,A
27,Southern,524104,PSSB BATU PAHAT,624104,BATU PAHAT,Brh,1+2S,193,108.43,131.92,60.41,,113.59,144.17,75.68,2070,109.41,96.98,41.80,100.11,123.04,197.02,54.15,73.26,26.57,99.83,88,16,B,B
28,Southern,142016,BUMIRAYA MOTOR SDN BHD,242041,BUMIRAYA MOTOR SDN BHD,Dlr,1+2S,85,59.86,68.79,164.31,,41.46,45.00,0.00,1335,104.54,101.51,29.71,93.65,104.09,191.89,42.49,43.42,36.97,80.39,117,28,C,C
29,Southern,123018,C & C AUTOMOBILE SDN BHD,223039,C & C AUTOMOBILE SDN BHD,Dlr,1+2S,138,100.00,120.65,58.70,,12.90,6.67,0.00,1886,105.72,94.21,54.99,83.10,129.40,197.92,42.88,49.75,25.72,75.47,121,29,D,D
1,Southern,522301,PSSB SEREMBAN,666666,,Brh,1S,199,108.74,108.91,133.96,,75.21,98.72,57.89,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.45,40.19,104.64,13,1,A,C
2,Southern,141002,MH JAYA SDN BHD,222222,,Dlr,1S,138,110.40,177.66,52.30,,84.44,97.78,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.19,15.69,82.88,16,2,B,B
3,Southern,123099,SIRI ETIKA SDN BHD,222222,,Dlr,1S,113,107.62,132.96,139.94,,48.57,92.08,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.98,41.98,97.97,18,3,C,C
4,Southern,141005,MENAIK MAJU SDN BHD,222222,,Dlr,1S,123,100.00,159.14,162.13,,15.79,17.50,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.77,48.64,95.41,19,4,C,C
5,Southern,142017,RODA JUARA SDN BHD,222222,,Dlr,1S,345,100.00,143.39,107.00,,56.04,108.59,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.36,32.10,90.46,41,5,D,D
6,Southern,123107,S.L. AUTOMOBILE SDN BHD,222222,,Dlr,1S,184,103.96,172.01,113.94,,34.09,55.21,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.29,34.18,89.47,42,6,D,C
7,Southern,123144,OTOMOBIL SEJATI SDN BHD,222222,,Dlr,1S,204,102.00,89.68,115.97,,66.00,74.64,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.74,34.79,83.53,45,7,D,D
8,Southern,141106,SIJORI AUTO SDN BHD,222222,,Dlr,1S,183,100.00,132.85,54.76,,55.32,73.33,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.11,16.43,69.54,53,8,D,D
9,Southern,123092,SEMBILANBELAS JAYA SDN BHD,222222,,Dlr,1S,110,73.33,105.33,110.30,,10.00,20.83,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.38,33.09,66.47,55,9,D,D
10,Southern,142025,MESIZAMAN AUTO (M) SDN BHD,222222,,Dlr,1S,70,100.00,112.29,94.40,,0.00,11.25,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.90,28.32,66.22,57,10,D,D
11,Southern,141110,FUMIGAWA MOTOR SDN BHD,222222,,Dlr,1S,112,100.90,119.60,49.40,,10.00,1.25,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.11,14.82,53.93,65,11,D,D
12,Southern,141007,MARCHE AUTO SDN BHD,222222,,Dlr,1S,148,81.77,102.69,49.04,,0.00,1.88,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.74,14.71,46.46,67,12,D,D
1,Southern,223048,,223048,PRIMA KEMBARA SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,2846,113.93,120.00,32.74,119.87,132.43,192.59,118.32,72.01,46.42,118.44,2,1,A,A
2,Southern,241045,,241045,MENAIK MAJU PARTS & SERVICE SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1302,104.33,103.10,16.29,113.62,116.46,197.10,141.17,64.23,50.95,115.18,3,2,A,A
3,Southern,624108,,624108,JOHOR BHARU 5,Brh,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1175,100.86,108.78,34.16,118.50,140.49,182.95,106.22,67.57,42.86,110.43,4,3,A,B
4,Southern,241052,,241052,OSCAR STATION SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1018,107.27,120.71,54.57,136.20,128.40,197.59,43.41,72.09,30.59,102.68,19,4,B,B
5,Southern,223050,,223050,KLINIK KERETA TWO SDN DHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1238,109.56,115.56,34.73,78.86,150.44,197.44,37.92,68.09,27.67,95.77,37,5,B,B
6,Southern,241058,,241058,AUTOPATH SDN BHD (SUB OUTLET),Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,691,116.33,117.44,27.19,117.10,166.93,85.19,49.89,74.69,20.96,95.65,39,6,B,B
7,Southern,242045,,242045,MESIZAMAN AUTO (M) SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1363,122.35,128.62,29.81,136.45,121.71,35.14,52.07,76.13,17.69,93.82,45,7,B,B
8,Southern,223047,,223047,KLINIK KERETA TAMPIN SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1576,106.27,103.31,32.58,95.77,103.24,200.00,48.42,61.83,30.23,92.06,52,8,B,B
9,Southern,241098,,241098,FUMIGAWA AUTO SERVICE SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,623,109.68,103.11,34.56,62.84,110.98,200.00,42.09,60.13,28.86,89.00,61,9,B,B
10,Southern,223049,,223049,LUKUT KIM YONG MOTOR SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1045,106.20,100.70,45.24,92.35,164.15,67.02,48.91,66.37,20.72,87.09,66,10,B,B
11,Southern,242046,,242046,RODA JUARA AUTOMOBILE,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1360,107.94,90.66,34.09,54.03,107.49,182.93,41.79,55.73,27.39,83.12,70,11,B,B
12,Southern,241107,,241107,SIJORI AUTO SERVICES SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1180,102.88,93.01,25.25,55.36,101.58,197.14,128.20,54.96,48.56,103.52,76,12,C,C
