4,Central 1,522103,PSSB PUCHONG,622104,PUCHONG,Brh,3S,209,114.21,113.11,151.28,,86.41,122.08,108.11,2946,112.40,115.55,160.77,193.48,152.83,134.02,44.71,76.08,39.49,115.56,A,A,16,2
102,Central 2,221051,,221051,SENTELL JAYA SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1318,102.41,114.22,196.47,81.31,75.48,200.00,47.79,59.96,43.19,103.14,A,B,12,2
104,Central 2,221107,,221107,ALM AUTOSERVE SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1788,118.25,142.17,85.03,158.22,152.16,200.00,53.43,83.34,35.62,118.97,B,B,15,3
98,Central 2,221085,,221085,KD DYNAMIC AUTO SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,957,95.03,121.53,139.66,133.03,130.34,185.71,51.24,69.98,38.33,108.31,B,B,24,4
93,Central 2,221095,,221095,ALESMO AUTO TECHNICA SDN. BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,856,105.03,104.94,136.53,128.19,126.26,187.50,53.68,66.99,38.81,105.80,B,B,29,5
94,Central 2,221041,,221041,CEKAP PLATINUM SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,868,103.21,124.69,41.42,126.51,111.34,200.00,60.89,69.91,33.93,103.84,B,B,35,6
100,Central 2,221050,,221050,REIGN CAR CARE SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1159,100.26,113.96,104.23,135.07,114.36,193.65,43.96,67.85,34.38,102.23,B,B,40,7
95,Central 2,221030,,221030,CHAN AUTO SERVICE CENTRE SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1096,103.89,113.97,95.18,87.45,111.23,200.00,50.69,63.93,35.78,99.71,B,B,48,8
96,Central 2,221087,,221087,EDISI BISTARI SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,777,104.86,99.31,78.51,100.38,97.16,200.00,55.21,60.49,35.53,96.02,B,B,57,9
101,Central 2,221024,,221024,RODA KAYANGAN SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1317,100.84,103.61,135.05,98.82,102.98,196.15,32.51,61.18,34.30,95.48,B,B,59,10
19,Central 2,622209,,622209,SABAK BERNAM ,Brh,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,709,100.85,101.80,105.55,135.83,140.95,78.57,45.15,67.49,25.57,93.06,B,B,63,11
99,Central 2,221044,,221044,KEMUNING EXPRESS SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1193,98.68,92.86,122.29,106.25,145.75,73.91,38.18,62.73,24.86,87.59,B,B,74,12
103,Central 2,221046,,221046,UTAMA MOTOR SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,2059,100.19,105.14,0.00,90.69,101.25,200.00,34.93,60.54,24.38,84.93,B,B,75,13
16,East Coast (Zone 1),523502,PSSB KOTA BHARU 2,623502,KOTA BHARU 2,Brh,1+2S,144,119.01,151.51,119.92,,61.64,87.26,104.17,1344,115.66,113.06,74.62,137.57,148.40,193.41,184.78,74.70,51.40,126.09,A,A,2,1
1,East Coast (Zone 1),523401,PSSB KUALA TERENGGANU,623401,KUALA TERENGGANU,Brh,3S,231,114.93,142.21,151.76,,97.52,129.17,100.00,2250,107.35,104.09,37.21,206.66,153.63,195.49,111.83,79.09,44.51,123.59,A,A,4,2
15,East Coast (Zone 1),523501,PSSB KOTA BHARU,623501,KOTA BHARU,Brh,1+2S,280,114.75,134.87,130.02,,89.81,142.08,102.04,2796,105.07,101.49,52.06,120.51,104.69,198.83,102.17,74.05,41.61,115.66,A,A,15,3
7,East Coast (Zone 1),135015,YAMUD AUTOMOBILE SDN BHD,235052,YAMUD (M) SDN BHD,Dlr,3S,130,104.00,119.03,157.27,,31.71,27.78,50.00,1455,116.03,126.95,20.31,173.71,133.02,200.00,180.29,61.42,52.92,114.34,A,A,18,4
4,East Coast (Zone 1),134059,POPULAR PRESTIGE SDN BHD,234067,POPULAR PRESTIGE SDN BHD,Dlr,3S,153,104.08,171.44,127.24,,75.51,110.83,42.86,1381,105.10,104.44,80.13,104.81,101.20,192.08,114.12,68.90,43.86,112.75,A,A,25,5
5,East Coast (Zone 1),134062,PSM MOTORS (M) SDN BHD,234066,PSM MOTORS (M) SDN BHD,Dlr,3S,114,103.64,119.24,132.57,,70.97,50.00,0.00,1126,125.81,136.60,82.06,115.35,137.27,84.62,185.65,61.97,47.73,109.70,A,A,35,6
19,East Coast (Zone 1),135013,NASROM (M) SDN BHD,235093,NASROM (M) SDN BHD,Dlr,1+2S,240,105.73,120.33,126.39,,119.35,108.13,0.00,2150,105.96,106.23,75.37,101.07,97.44,198.45,58.65,63.94,37.04,100.99,A,A,55,7
18,East Coast (Zone 1),135141,HAJOON SDN BHD TANAH MERAH (TM),235059,HAJOON SDN BHD TANAH MERAH,Dlr,1+2S,176,104.14,115.21,51.73,,16.28,7.78,0.00,1422,122.80,114.13,106.99,82.21,154.89,194.87,149.72,53.71,40.53,94.24,A,A,86,8
2,East Coast (Zone 1),135140,ABH SALES SDN BHD,235057,ABH SALES SDN BHD ,Dlr,3S,100,102.04,102.74,53.06,,33.33,20.00,0.00,886,111.59,97.26,81.04,66.33,163.13,200.00,52.90,51.87,27.74,79.61,B,C,115,9
6,East Coast (Zone 1),134063,SEPAKAT USAHA DAYA SDN BHD,234059,SEPAKAT USAHA DAYA SDN BHD,Dlr,3S,151,106.34,114.72,118.10,,5.88,6.67,0.00,1370,101.33,97.01,69.99,85.64,96.98,200.00,113.60,48.09,42.56,90.64,C,C,122,10
3,East Coast (Zone 1),135014,P.K OTOMOBIL (M) SDN BHD,235051,PK OTOMOBIL SDN BHD,Dlr,3S,43,26.87,28.61,26.11,,67.50,102.22,0.00,1269,78.48,87.71,50.28,128.51,86.21,200.00,57.35,37.35,23.36,60.71,D,C,132,11
23,East Coast (Zone 1),134057,PACCAR MOTORS SDN BHD,222222,,Dlr,1S,117,103.54,136.56,155.59,,57.14,78.33,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.09,46.68,101.76,C,C,18,1
24,East Coast (Zone 1),134060,SEBAKTI AUTO (M) SDN BHD,222222,,Dlr,1S,0,0.00,0.00,0.00,,6.25,15.56,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.29,0.00,2.29,D,D,67,2
28,East Coast (Zone 1),234056,,234056,PACCAR MOTOR SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1418,103.35,115.67,58.50,124.17,118.44,200.00,58.68,68.20,34.76,102.96,B,B,37,1
29,East Coast (Zone 1),234065,,234065,PACCAR MOTOR SDN BHD (Pasir Puteh),Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,874,104.92,105.42,89.26,105.80,130.43,200.00,58.61,65.45,37.21,102.65,B,A,38,2
30,East Coast (Zone 1),234060,,234060,PRO IBAI AUTO SERVICES SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1115,95.46,89.43,65.15,108.12,109.75,182.98,52.70,58.25,32.50,90.75,B,B,69,3
17,East Coast (Zone 2),522401,PSSB KUANTAN,622401,KUANTAN,Brh,1+2S,130,115.04,146.80,121.48,,75.71,101.23,100.00,2275,107.72,112.45,141.46,126.81,115.92,200.00,105.68,72.82,45.75,118.57,A,A,7,1
14,East Coast (Zone 2),134061,USAHA MAJU AUTO SDN BHD,234063,USAHA MAJU AUTO SDN BHD,Dlr,3S,142,101.43,142.61,156.10,,117.50,117.78,0.00,1581,105.75,116.82,77.68,107.98,143.45,197.26,117.15,68.10,47.91,116.01,A,A,14,2
13,East Coast (Zone 2),124172,TERAS SARI AUTO SDN BHD,224061,TERAS SARI AUTO SDN BHD,Dlr,3S,129,100.00,107.78,124.85,,54.55,52.22,0.00,1337,112.26,128.59,100.75,121.58,113.63,200.00,180.47,56.87,53.19,110.06,A,A,32,3
22,East Coast (Zone 2),124128,L S MOTOR SDN BHD,224092,L.S. MOTOR SDN BHD,Dlr,1+2S,103,101.98,85.39,109.57,,46.43,51.67,0.00,1073,105.09,114.52,66.92,143.25,127.70,195.35,173.40,54.15,48.43,102.58,A,A,50,4
21,East Coast (Zone 2),124025,KM OTOMOBIL SDN BHD,224057,KM OTOMOBIL SDN BHD,Dlr,1+2S,155,100.65,81.29,143.88,,76.47,64.17,112.50,1540,104.83,102.39,90.83,81.41,119.55,200.00,48.27,60.95,38.81,99.76,A,A,59,5
8,East Coast (Zone 2),134149,AGENDA CENDANA SDN BHD,234058,AGENDA CENDANA SDN BHD,Dlr,3S,171,97.16,89.33,145.62,,50.91,86.67,0.00,2441,100.83,99.98,89.08,88.84,174.15,189.13,98.33,55.19,44.49,99.68,A,A,63,6
12,East Coast (Zone 2),124027,G-MART HOLDINGS SDN BHD (JERANTUT),224058,G-MART HOLDINGS SDN BHD (JERANTUT),Dlr,3S,146,101.39,170.78,107.81,,80.95,81.11,0.00,1326,117.03,114.66,70.51,83.64,100.38,200.00,48.06,65.29,33.30,98.58,A,A,68,7
9,East Coast (Zone 2),124176,HAJOON SDN BHD BERA (HBE),224095,HAJOON SDN BHD BERA,Dlr,3S,111,100.00,102.24,132.58,,27.27,18.33,0.00,1028,167.43,116.34,69.20,48.44,123.65,189.47,46.41,57.07,35.51,92.58,A,A,91,8
10,East Coast (Zone 2),124175,HLS MOTOR SDN BHD,224093,HLS MOTOR SDN BHD,Dlr,3S,114,103.64,131.24,119.34,,60.98,77.78,0.00,935,102.19,111.04,77.36,82.76,88.80,195.45,38.69,57.76,33.68,91.44,A,A,95,9
20,East Coast (Zone 2),124093,ECONOMY MOTORS SDN BHD,224073,ECONOMY MOTORS SDN. BHD,Dlr,1+2S,110,100.00,114.33,108.28,,22.86,17.78,0.00,759,104.69,100.60,72.28,90.72,121.60,194.44,53.46,50.57,33.82,84.39,A,D,104,10
11,East Coast (Zone 2),124026,MARATHON MOTOR SDN BHD,224059,MARATHON MOTOR SDN BHD,Dlr,3S,95,105.56,111.40,42.11,,70.00,110.00,0.00,941,100.75,101.77,73.90,97.73,120.39,200.00,50.55,59.78,25.73,85.51,B,B,108,11
25,East Coast (Zone 2),124119,KEMBARA AUTO SDN BHD,222222,,Dlr,1S,97,100.00,108.34,112.63,,8.82,16.67,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.84,33.79,72.63,D,D,55,1
27,East Coast (Zone 2),224074,,224074,G-MARTS HOLDINGS SDN BHD - JENGKA,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1016,148.54,139.04,70.36,162.90,83.43,79.17,54.25,82.28,24.98,107.26,B,B,27,1
26,East Coast (Zone 2),622402,,622402,KUANTAN 2,Brh,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,2314,110.14,104.68,121.96,94.53,138.10,183.91,48.60,65.88,36.13,102.02,B,B,41,2
31,East Coast (Zone 2),224097,,224097,REIWA AUTODUA SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,123,100.41,41.55,0.00,143.92,304.75,0.00,0.00,68.43,0.00,68.43,B,B,78,3
10,East Malaysia,152040,KONG TECK MOTORS S/B,252069,KONG TECK MOTOR SDN BHD,Dlr,1+2S,192,104.92,109.79,118.11,,131.52,290.00,0.00,1950,103.89,116.33,156.09,80.84,99.76,194.29,49.35,74.90,38.91,113.81,A,A,20,1
5,East Malaysia,525202,PSSB KUCHING 2,625202,KUCHING 2 ,Brh,1+2S,161,109.52,126.85,130.97,,120.00,139.17,0.00,2480,110.91,110.52,41.92,133.42,114.29,200.00,125.28,69.51,44.09,113.61,A,A,21,2
4,East Malaysia,525201,PSSB KUCHING,625201,KUCHING,Brh,3S,147,107.30,117.79,137.73,,109.52,137.50,0.00,2833,112.91,116.79,77.97,127.09,124.66,197.67,110.21,68.15,44.84,112.99,A,A,24,3
16,East Malaysia,152091,VENDORIA SERVICE & PART CENTRE SDN BHD,252093,VENDORIA SERVICE  & PARTS CENTRE SDN.BHD,Dlr,3S,152,110.95,159.46,165.29,,192.11,87.78,0.00,1768,109.81,117.67,87.01,66.92,98.18,190.24,49.81,71.63,40.91,112.53,A,A,26,4
16,East Malaysia,525101,PSSB KOTA KINABALU,625101,KOTA KINABALU,Brh,1+2S,193,111.56,128.98,130.63,,100.00,127.08,0.00,2382,107.83,109.59,120.12,117.92,112.69,193.70,49.31,66.91,38.52,105.43,A,A,44,5
12,East Malaysia,150145,AERODRIVE SDN BHD,252075,AERODRIVE SDN BHD,Dlr,3S,92,102.22,98.93,116.26,,100.00,221.67,0.00,1196,108.24,111.92,38.65,91.20,105.70,192.16,53.43,67.95,32.90,100.85,A,B,56,6
8,East Malaysia,121081,DMM SALES SDN BHD(KK),251070,DMM SALES SDN BHD (KOTA KINABALU),Dlr,1+2S,278,121.40,128.99,131.15,,67.03,126.25,0.00,1661,93.05,91.86,97.55,59.11,99.41,190.32,53.27,61.16,37.70,98.86,A,A,66,7
15,East Malaysia,152090,MD WORLDS SDN BHD,252099,MD WORLDS SDN.BHD,Dlr,3S,188,103.30,126.75,124.90,,81.40,92.50,0.00,1342,106.76,114.71,113.14,67.75,105.56,193.22,53.80,60.33,37.97,98.30,A,A,70,8
13,East Malaysia,121083,DMM SALES SDN BHD(KUCHING),252085,DMM SALES SDN BHD (KUCHING),Dlr,3S,143,102.14,84.64,144.70,,94.23,130.00,0.00,927,94.50,102.45,102.56,115.57,83.24,183.33,52.67,58.18,39.19,97.37,A,A,75,9
3,East Malaysia,525102,PSSB KOTA KINABALU 2,625102,KOTA KINABALU 2,Brh,1+2S,125,103.31,102.00,124.12,,69.12,115.15,0.00,2277,110.86,118.48,82.54,122.37,118.18,188.00,52.19,61.43,35.80,97.23,A,A,76,10
14,East Malaysia,152039,GAMMA AUTOMOBILE SDN BHD,252065,GAMMA AUTOMOBILE SDN BHD,Dlr,3S,379,112.80,114.95,127.49,,60.31,227.50,0.00,1899,100.21,115.11,114.25,52.60,89.68,62.07,43.27,65.97,30.17,96.15,A,A,79,11
9,East Malaysia,151042,HAJOON SDN BHD KOTA KINABALU (KK),251085,HAJOON SDN BHD KOTA KINABALU,Dlr,1+2S,239,107.17,136.66,62.17,,32.14,25.63,0.00,1915,129.13,132.30,128.11,72.89,128.48,195.12,52.31,58.64,30.99,89.64,A,A,99,12
16,East Malaysia,152041,NGU CHUNG BENG & SONS CORPORATION SDN BHD,252067,NGU CHUNG BENG & SONS SDN BHD,Dlr,3S,500,120.48,117.96,57.38,,230.32,730.00,0.00,2905,100.10,96.17,117.36,58.19,108.22,198.33,44.44,111.13,29.05,140.18,B,B,105,13
11,East Malaysia,151038,POSH AUTO SDN BHD,251060,POSH AUTO SDN BHD,Dlr,1+2S,262,101.16,110.90,60.99,,104.48,65.00,0.00,1652,118.59,108.10,97.17,104.49,130.22,197.56,53.20,61.54,29.46,91.00,B,B,107,14
7,East Malaysia,151040,BORNEO & PENINSULAR AUTO SDN BHD,251079,BORNEO & PENINSULAR AUTO SDN BHD,Dlr,1+2S,105,86.78,92.12,58.86,,13.79,11.67,0.00,848,126.76,123.26,119.59,100.36,169.22,77.27,49.70,51.16,23.63,74.80,B,D,118,15
6,East Malaysia,151158,BAYANGAN KEMBARA SDN BHD,251080,BAYANGAN KEMBARA SDN BHD,Dlr,1+2S,144,75.79,70.29,59.37,,0.00,0.00,0.00,1587,115.75,121.12,115.68,110.77,125.26,37.78,43.49,43.36,20.66,64.02,D,D,130,16
16,East Malaysia,525105,PSSB LABUAN,625104,LABUAN,Dlr,3S,10,66.67,116.53,0.00,,0.00,0.00,0.00,345,105.51,110.26,0.00,93.04,,200.00,0.00,40.35,10.50,50.85,D,D,133,17
23,East Malaysia,150155,OTOSTABIL SDN BHD,222222,,Dlr,1S,225,103.21,115.46,161.73,,147.83,211.25,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.54,48.52,124.06,A,A,6,1
25,East Malaysia,150156,VENDORIA SDN BHD,222222,,Dlr,1S,191,109.14,155.56,161.99,,129.31,105.83,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.39,48.60,117.98,A,A,8,2
1,East Malaysia,525103,PSSB KENINGAU,666666,,Brh,1S,129,106.61,136.45,155.24,,102.90,115.15,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.39,46.57,110.96,A,A,12,3
22,East Malaysia,150140,HRH AUTOMOBILE SDN BHD,222222,,Dlr,1S,206,118.39,148.56,142.41,,54.88,91.88,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.07,42.72,103.79,A,A,14,4
20,East Malaysia,151044,HAJOON SDN BHD PUTATAN (PTN),222222,,Dlr,1S,204,151.11,205.58,129.55,,17.14,15.63,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.96,38.87,102.82,A,D,16,5
21,East Malaysia,151043,HAJOON SDN BHD SANDAKAN (SDK),222222,,Dlr,1S,205,127.33,183.30,133.23,,24.19,12.50,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.25,39.97,96.22,C,D,21,6
24,East Malaysia,151153,PROEDAR AUTO (M) SDN BHD,222222,,Dlr,1S,126,106.78,133.60,124.99,,25.58,30.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.96,37.50,84.46,C,D,34,7
19,East Malaysia,150164,ERAZOOM SDN BHD (127488-P),222222,,Dlr,1S,97,84.35,100.33,59.65,,33.33,165.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.58,17.89,70.48,D,D,57,8
39,East Malaysia,252089,,252089,NGU CHUNG BENG & SONS SDN BHD (SARIKEI),Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,631,103.10,122.90,92.06,132.64,154.80,200.00,161.12,73.93,62.03,135.96,A,A,2,1
40,East Malaysia,252101,,252101,MD WORLD SDN BHD (SERIAN),Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,626,135.79,149.06,121.69,129.85,182.58,200.00,56.70,88.34,39.34,127.68,B,B,13,2
32,East Malaysia,252076,,252076,OTOSTABIL SERVICES SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1838,107.23,135.58,65.08,132.39,99.33,65.00,114.87,72.70,37.97,110.67,B,A,18,3
36,East Malaysia,252071,,252071,SRI TING AUTO SERVICES SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,948,123.92,150.20,110.59,112.42,142.15,76.19,50.91,81.27,27.16,108.43,B,B,22,4
33,East Malaysia,251083,,251083,PAMPANG SERVICE CENTRE,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1148,117.02,131.86,46.08,117.77,105.79,190.24,50.44,72.83,31.01,103.84,B,B,34,5
27,East Malaysia,251072,,251072,GENTING AUTO SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1484,109.36,117.58,108.24,101.17,141.11,185.19,35.52,69.71,32.00,101.71,B,B,43,6
37,East Malaysia,252092,,252092,SWIFT BILLION SDN.BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,474,116.46,126.00,0.00,91.68,123.25,187.50,64.04,70.55,30.37,100.92,B,B,45,7
28,East Malaysia,252077,,252077,HRH SERVICES SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1408,113.00,127.31,94.90,114.94,100.61,134.33,49.35,70.30,30.18,100.48,B,B,47,8
31,East Malaysia,252081,,252081,MEGA TRADEWAY SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,638,107.41,110.42,87.14,71.24,126.71,200.00,54.19,63.65,35.98,99.63,B,B,49,9
38,East Malaysia,252096,,252096,GAMMA AUTOMOBILE SDN BHD (SRI AMAN),Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,820,100.61,116.87,67.75,85.51,111.10,188.89,49.64,63.85,32.44,96.30,B,B,56,10
34,East Malaysia,251073,,251073,PERFECT CARE CENTRE SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1057,112.69,101.72,79.27,73.85,105.48,184.62,41.92,60.84,31.17,92.01,B,B,66,11
30,East Malaysia,251066,,251066,MARCHLEAD SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,772,105.18,97.63,87.54,89.47,69.90,191.67,53.79,56.71,35.25,91.95,B,B,67,12
35,East Malaysia,252080,,252080,SINAR MAHAJAYA SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,640,107.93,122.40,90.91,84.49,102.16,50.00,55.72,65.60,24.65,90.25,B,B,70,13
26,East Malaysia,252084,,252084,ERAZOOM PARTS & SERVICE CENTER SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1026,103.74,100.03,54.16,45.81,114.58,192.86,48.18,57.12,31.32,88.44,B,B,72,14
29,East Malaysia,252091,,252091,KAPIT MOTOR SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,292,100.34,105.88,55.56,102.98,100.00,0.00,46.86,61.74,15.69,77.43,B,B,77,15
4,Northern,523303,PSSB JURU,623303,JURU,Brh,3S,261,113.48,133.99,137.96,,84.25,150.00,104.35,2420,105.63,101.06,82.86,121.30,100.10,197.70,123.88,74.04,46.81,120.84,A,A,5,1
37,Northern,132012,TRIUMPH POINT (M) SDN BHD,232025,TRIUMPH POINT (M) SDN BHD,Dlr,3S,267,103.49,128.18,148.34,,89.19,103.75,0.00,1521,164.25,188.71,112.44,124.29,165.60,200.00,60.23,75.40,41.95,117.35,A,A,10,2
3,Northern,523603,PSSB IPOH 2,623603,IPOH 2,Brh,3S,174,106.75,140.69,156.84,,93.48,122.08,103.03,2440,110.06,115.42,107.54,154.69,97.69,197.33,58.74,74.56,42.41,116.98,A,A,11,3
2,Northern,523601,PSSB IPOH,623601,IPOH,Brh,1+2S,154,104.76,120.56,165.79,,100.00,118.33,110.34,2174,109.74,105.88,98.07,133.18,103.76,200.00,52.73,72.15,42.42,114.56,A,A,17,4
7,Northern,523203,PSSB SG. PETANI,623203,SG PETANI,Brh,1+2S,167,107.74,153.54,143.62,,74.00,90.04,100.00,2875,104.51,107.32,151.03,132.99,111.72,184.71,55.16,71.17,41.98,113.14,A,A,23,5
14,Northern,133021,AUTOBINEE SDN BHD,233022,AUTOBINEE SDN BHD (GELUGOR),Dlr,3S,153,105.52,89.90,151.54,,75.00,281.11,0.00,818,113.14,112.70,149.61,51.39,111.88,186.67,45.60,69.31,41.80,111.11,A,A,30,6
6,Northern,523302,PSSB PRAI,623301,PRAI,Brh,1+2S,119,107.21,96.78,154.96,,102.60,103.39,104.55,2127,101.43,101.25,123.06,130.19,95.77,200.00,52.41,67.38,42.36,109.74,A,A,34,7
20,Northern,132008,EDARAN SG. KOROK SDN BHD,232003,EDARAN SG. KOROK SDN BHD,Dlr,3S,189,109.88,134.01,164.28,,91.07,105.83,100.00,1216,96.43,94.90,68.93,76.68,77.75,189.09,57.04,67.29,40.66,107.95,A,A,38,8
